"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","288","GHA","Ghana","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10.778",,"10.778","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1561.179",,"1561.179","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","380","ITA","Italy","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","12808.017",,"12808.017","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","384","CIV","Côte d'Ivoire","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","541.161",,"541.161","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","404","KEN","Kenya","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","85.582",,"85.582","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","422","LBN","Lebanon","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","190.436",,"190.436","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","516","NAM","Namibia","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2119.449",,"2119.449","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","528","NLD","Netherlands","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8272.696",,"8272.696","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","566","NGA","Nigeria","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","430.852",,"430.852","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","620","PRT","Portugal","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1651678.409",,"1651678.409","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","699","IND","India","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1867652.45",,"1867652.45","4","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","702","SGP","Singapore","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4496.14",,"4496.14","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","704","VNM","Viet Nam","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","421.407",,"421.407","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","453008.943",,"453008.943","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","716","ZWE","Zimbabwe","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","46687.865",,"46687.865","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","724","ESP","Spain","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","158219.196",,"158219.196","0","false","true",
"C","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","764","THA","Thailand","0","W00","World","H5","HS","true","52","Cotton","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","57529.367",,"57529.367","0","false","true",
